geneID	symbol	chromosome	start_pos	end_pos	orientation	description	TSS	aliases
18725	Pira2	chr7	3836808.0	3845104.0	minus	paired-Ig-like receptor A2	3845104	6M23
675749	Gm10693	chr7	3860623.0	3869264.0	minus		3869264	
18726	Lilra6	chr7	3908277.0	3915571.0	minus	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6	3915571	7M1, Pira3
115486499	1700095K22Rik	chr7	3981110.0	3982879.0	plus	RIKEN cDNA 1700095K22 gene	3981110	
664841	Gm7363	chr7	3983724.0	3984207.0	minus		3984207	
102639554	Gm15928	chr7	3993100.0	3994506.0	minus		3994506	
52855	Lair1	chr7	4007073.0	4073567.0	minus	leukocyte-associated Ig-like receptor 1	4073567	5133400O11Rik, BB115266, D7Bwg0421e, Lair-1
77323	9430041J12Rik	chr7	4074125.0	4120728.0	minus	RIKEN cDNA 9430041J12 gene	4120728	
115486637	Gm23741	chr7	4101890.0	4102061.0	plus		4101890	
57776	Ttyh1	chr7	4119530.0	4135407.0	plus	tweety family member 1	4119530	4930459B04Rik, 6330408P11Rik, mTTY1, tty, TTY1
100037396	D030047H15Rik	chr7	4126340.0	4136926.0	minus	RIKEN cDNA D030047H15 gene	4136926	Gm15924
232798	Leng8	chr7	4137013.0	4148177.0	plus	leukocyte receptor cluster (LRC) member 8	4137013	AW049671
243813	Leng9	chr7	4148183.0	4149872.0	minus	leukocyte receptor cluster (LRC) member 9	4149872	9530024C23Rik, F630035L11Rik
58804	Cdc42ep5	chr7	4151260.0	4164831.0	minus	CDC42 effector protein (Rho GTPase binding) 5	4164831	1700027J19Rik, 2010007O02Rik, Borg3, C85526, CEP5
384521	Gm5319	chr7	4174008.0	4177209.0	minus	predicted gene 5319	4177209	EG384521
232801	Lilra5	chr7	4237643.0	4243690.0	plus	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5	4237643	E030017K20, EG232801, Gm4878, Lilrc1
112136069	Gm15931	chr7	4274133.0	4282928.0	plus	predicted gene 15931	4274133	
17086	Ncr1	chr7	4337715.0	4345184.0	plus	natural cytotoxicity triggering receptor 1	4337715	Ly94, NKp46
243816	Gp6	chr7	4362853.0	4397851.0	minus	glycoprotein 6 (platelet)	4397851	9830166G18Rik, Gm469, Gpvi
545901	Atp6v0c-ps1	chr7	4412323.0	4413443.0	plus	ATPase, H+ transporting, lysosomal V0 subunit C, pseudogene 1	4412323	Atp6c, Atp6c-rs1, Atp6c1, Atp6c2, Atp6l-ps1
108841	Rdh13	chr7	4425665.0	4471280.0	minus	retinol dehydrogenase 13 (all-trans and 9-cis)	4471280	8430425D21Rik
67425	Eps8l1	chr7	4460638.0	4480487.0	plus	EPS8-like 1	4460638	2310051G19Rik, 4632407K17Rik, AW060268, DRC3, EPS8R1
232807	Ppp1r12c	chr7	4481519.0	4503763.0	minus	protein phosphatase 1, regulatory subunit 12C	4503763	2410197A17Rik, AI839747, B430101M08, Mbs85
21955	Tnnt1	chr7	4504569.0	4515975.0	minus	troponin T1, skeletal, slow	4515975	AW146156, ssTnT, sTnT, Tnt
21954	Tnni3	chr7	4518305.0	4522718.0	minus	troponin I, cardiac 3	4522718	cTnI, Tn1
436022	Dnaaf3	chr7	4522933.0	4532488.0	minus	dynein, axonemal assembly factor 3	4532488	6030429G01Rik, b2b1739Clo
53420	Syt5	chr7	4539765.0	4547541.0	minus	synaptotagmin V	4547541	SytV
545902	Ptprh	chr7	4548608.0	4604041.0	minus	protein tyrosine phosphatase, receptor type, H	4604041	R-PTP-H, sap-1
669557	Gm9463	chr7	4611530.0	4612316.0	plus		4611530	
100418059	Gm18973	chr7	4612414.0	4613167.0	minus	predicted gene, 18973	4613167	
68255	Tmem86b	chr7	4628040.0	4631404.0	minus	transmembrane protein 86B	4631404	C330014O21Rik
243819	Ppp6r1	chr7	4631495.0	4658950.0	minus	protein phosphatase 6, regulatory subunit 1	4658950	2010309P17Rik, AI836219, B430201G11Rik, D030074N20Rik, mKIAA1115, Pp6r1, Saps1
628211	Gm6855	chr7	4638517.0	4639369.0	plus	predicted gene 6855	4638517	EG628211
66245	Hspbp1	chr7	4660515.0	4685188.0	minus	HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1	4685188	1500019G21Rik
381979	Brsk1	chr7	4690636.0	4715999.0	plus	BR serine/threonine kinase 1	4690636	Gm1100, SAD-B, SADB
330460	Tmem150b	chr7	4706832.0	4725251.0	minus	transmembrane protein 150B	4725251	A630041N19, Tmem224
115486585	Gm24537	chr7	4738832.0	4738933.0	plus		4738832	
232811	Kmt5c	chr7	4740092.0	4747514.0	plus	lysine methyltransferase 5C	4740092	BC024816, Suv4-20h2, Suv420h2
333182	Cox6b2	chr7	4751792.0	4753094.0	minus	cytochrome c oxidase subunit 6B2	4753094	1700067P11Rik, BC048670, COXVIB2
243822	Fam71e2	chr7	4753226.0	4771363.0	minus	family with sequence similarity 71, member E2	4771363	4930401F20Rik
16156	Il11	chr7	4772373.0	4782907.0	minus	interleukin 11	4782907	IL-11
78052	Tmem190	chr7	4782549.0	4784341.0	plus	transmembrane protein 190	4782549	4930572D21Rik
664968	Tmem238	chr7	4784785.0	4789560.0	minus	transmembrane protein 238	4789560	2210411K11Rik
19943	Rpl28	chr7	4792965.0	4794547.0	plus	ribosomal protein L28	4792965	D7Wsu21e
77891	Ube2s	chr7	4808014.0	4812340.0	minus	ubiquitin-conjugating enzyme E2S	4812340	0910001J09Rik, 6720465F12Rik, AA409170, E2-EPF
232813	Shisa7	chr7	4825551.0	4844866.0	minus	shisa family member 7	4844866	ckamp59
67441	Isoc2b	chr7	4844959.0	4866179.0	minus	isochorismatase domain containing 2b	4866179	0610042E07Rik, AI553388, Isoc2
664994	Isoc2a	chr7	4877053.0	4895717.0	plus	isochorismatase domain containing 2a	4877053	Isoc2
102640043	Gm36210	chr7	4896946.0	4907717.0	minus	predicted gene, 36210	4907717	
384524	Gm5320	chr7	4908943.0	4910687.0	plus	predicted gene 5320	4908943	EG384524
232816	Zfp628	chr7	4915181.0	4922003.0	plus	zinc finger protein 628	4915181	Zec, Znf628
269854	Nat14	chr7	4918877.0	4925006.0	plus	N-acetyltransferase 14	4918877	BC047219
269855	Ssc5d	chr7	4925129.0	4944828.0	plus	scavenger receptor cysteine rich family, 5 domains	4925129	A430110N23Rik, S5D-SRCRB
381836	Sbk2	chr7	4956134.0	4964406.0	minus	SH3-binding domain kinase family, member 2	4964406	Gm1079, Sgk069
381835	Sbk3	chr7	4965247.0	4981041.0	minus	SH3 domain binding kinase family, member 3	4981041	Gm1078, Sgk110
68490	Zfp579	chr7	4992852.0	4996101.0	minus	zinc finger protein 579	4996101	1110003A17Rik, Znf579
23877	Fiz1	chr7	5007056.0	5014728.0	minus	Flt3 interacting zinc finger protein 1	5014728	AI790204, mFLJ00416
66056	Zfp524	chr7	5015216.0	5018493.0	plus	zinc finger protein 524	5015216	0610012F07Rik, 2300009P13Rik, Znf524
319748	Zfp865	chr7	5020376.0	5033226.0	plus	zinc finger protein 865	5020376	6430526N21Rik, Znf865
654801	Zfp784	chr7	5034446.0	5038446.0	minus	zinc finger protein 784	5038446	C730049F21Rik, Znf784
68992	Zfp580	chr7	5038519.0	5053723.0	plus	zinc finger protein 580	5038519	1500015O20Rik, AI838225, Znf580
102640192	Gm15510	chr7	5046947.0	5057116.0	minus	predicted gene 15510	5057116	
232821	Ccdc106	chr7	5053842.0	5060785.0	plus	coiled-coil domain containing 106	5053842	BC018462
22185	U2af2	chr7	5060885.0	5079945.0	plus	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2	5060885	65kDa
13854	Epn1	chr7	5080137.0	5098179.0	plus	epsin 1	5080137	AA269831, Ibp1
192658	Rfpl4	chr7	5109787.0	5116911.0	minus	ret finger protein-like 4	5116911	D7Ertd486e, Rfpl4a
19428	Rasl2-9	chr7	5124942.0	5125950.0	minus	RAS-like, family 2, locus 9	5125950	M2, Ran, Ran/M2, Rasl2-9-ps
108167472	Gm47692	chr7	5127786.0	5129419.0	minus	predicted gene, 47692	5129419	
384522	Vmn1r55	chr7	5146490.0	5147422.0	minus	vomeronasal 1 receptor 55	5147422	Gm1422, Gm403, V1rd5
81015	Vmn1r56	chr7	5194916.0	5196747.0	minus	vomeronasal 1 receptor 56	5196747	V1rd3, V3R3
665150	Vmn1r57	chr7	5220478.0	5221410.0	plus	vomeronasal 1 receptor 57	5220478	EG665150, Gm7519
115486852	Gm23942	chr7	5277344.0	5277450.0	minus		5277450	
232827	Nlrp2	chr7	5298547.0	5351035.0	minus	NLR family, pyrin domain containing 2	5351035	E330007A02Rik, Nalp2, NBS1, PAN1, PYPAF2
100417676	Gm18757	chr7	5304938.0	5308134.0	plus	predicted gene, 18757	5304938	
272350	Gm5065	chr7	5350542.0	5360682.0	plus	predicted gene 5065	5350542	EG272350
81014	Vmn1r58	chr7	5408887.0	5413145.0	minus	vomeronasal 1 receptor 58	5413145	V1rd4, V3R4
404284	Vmn1r59	chr7	5453827.0	5454759.0	minus	vomeronasal 1 receptor 59	5454759	V1rd10
665255	Vmn2r28	chr7	5480456.0	5493851.0	minus	vomeronasal 2, receptor 28	5493851	EG665255
636697	Vmn1r60	chr7	5544197.0	5545099.0	minus	vomeronasal 1 receptor 60	5545099	EG636697, Gm7184
100312479	Vmn1r-ps40	chr7	5572729.0	5573108.0	minus	vomeronasal 1 receptor, pseudogene 40	5573108	
636731	Vmn1r61	chr7	5610411.0	5611313.0	minus	vomeronasal 1 receptor 61	5611313	636731, Gm7186
81016	Vmn1r62	chr7	5674604.0	5676599.0	plus	vomeronasal 1 receptor 62	5674604	V1rd2, V1rd8, V3R2
81017	Vmn1r63	chr7	5802345.0	5826229.0	minus	vomeronasal 1 receptor 63	5826229	V1R1, V1rd1, V3R1
404285	Vmn1r64	chr7	5883580.0	5884542.0	minus	vomeronasal 1 receptor 64	5884542	V1rd11
100312483	Vmn1r-ps45	chr7	5929502.0	5930419.0	minus	vomeronasal 1 receptor, pseudogene 45	5930419	
100041666	Vmn1r-ps46	chr7	5966270.0	5967219.0	minus	vomeronasal 1 receptor, pseudogene 46	5967219	100041666, Gm3461
81013	Vmn1r65	chr7	6007750.0	6011010.0	minus	vomeronasal 1 receptor 65	6011010	V1rd6, V3R6
384525	Gm5321	chr7	6019001.0	6019512.0	plus	predicted gene 5321	6019001	EG384525
71025	4933402C05Rik	chr7	6039107.0	6042555.0	plus		6039107	
83564	Nlrp4c	chr7	6045161.0	6105149.0	plus	NLR family, pyrin domain containing 4C	6045161	Nalp-alpha, Nalp4c, Rnh2
67109	Zfp787	chr7	6131489.0	6159380.0	minus	zinc finger protein 787	6159380	2210018M03Rik, Znf787
102640259	Gm36371	chr7	6157219.0	6163584.0	plus		6157219	
72667	Zfp444	chr7	6172468.0	6193104.0	plus	zinc finger protein 444	6172468	2810031J10Rik, 6230401O10Rik, mFLJ00134
232836	Galp	chr7	6197090.0	6216137.0	plus	galanin-like peptide	6197090	
170734	Zscan5b	chr7	6222278.0	6239417.0	plus	zinc finger and SCAN domain containing 5B	6222278	Zfg1, Zfp371
627821	Epp13	chr7	6252637.0	6281861.0	plus	epididymal protein 13	6252637	Eddm13, EG627821, Gm6792
384763	Zfp667	chr7	6286195.0	6307883.0	plus	zinc finger protein 667	6286195	A830025F02Rik, Mip1, ZNF667
213011	Zfp583	chr7	6310131.0	6332955.0	minus	zinc finger protein 583	6332955	BC056221, Znf583
105242847	Gm38944	chr7	6342995.0	6345282.0	minus		6345282	
100416477	Gm3854	chr7	6353724.0	6354530.0	plus	predicted gene 3854	6353724	100042459
330463	Zfp78	chr7	6362809.0	6382606.0	plus	zinc finger protein 78	6362809	A330079D15, KRAB12, Zfp77
22690	Zfp28	chr7	6383206.0	6396637.0	plus	zinc finger protein 28	6383206	2810438M17Rik, mkr-5, Zfp-28
100042450	Smim17	chr7	6415194.0	6431086.0	plus	small integral membrane protein 17	6415194	Gm16532
257882	Olfr1344	chr7	6439902.0	6440867.0	plus	olfactory receptor 1344	6439902	4930415J05Rik, MOR124-1
257846	Olfr1345-ps1	chr7	6446874.0	6447131.0	plus	olfactory receptor 1345, pseudogene 1	6446874	EG257846, GA_x5J8B7W3DQU-679632-679375, Gm5031
258917	Olfr1336	chr7	6460226.0	6461455.0	plus	olfactory receptor 1336	6460226	MOR103-7
258918	Olfr1346	chr7	6474112.0	6475053.0	plus	olfactory receptor 1346	6474112	MOR103-6
18349	Olfr5	chr7	6480216.0	6487014.0	minus	olfactory receptor 5	6487014	MOR103-8, ORL120
258383	Olfr1347	chr7	6487913.0	6488872.0	minus	olfactory receptor 1347	6488872	MOR103-11
258915	Olfr1348	chr7	6501286.0	6502224.0	minus	olfactory receptor 1348	6502224	MOR103-9
269862	Olfr1349	chr7	6514199.0	6520355.0	minus	olfactory receptor 1349	6520355	MOR232-8
665328	Gm7587	chr7	6533486.0	6534511.0	minus		6534511	
258384	Olfr1350	chr7	6569993.0	6570919.0	plus	olfactory receptor 1350	6569993	MOR222-3
76637	Zim2	chr7	6651748.0	6662368.0	minus	zinc finger, imprinted 2	6662368	1700116N21Rik, Gm44015
22776	Zim1	chr7	6674444.0	6696540.0	minus	zinc finger, imprinted 1	6696540	
18616	Peg3	chr7	6703892.0	6730462.0	minus	paternally expressed 3	6730462	AL022617, ASF-1, End4, Gcap4, mKIAA0287, Pw1, Zfp102
57775	Usp29	chr7	6730559.0	6967220.0	plus	ubiquitin specific peptidase 29	6730559	Ocat
100499513	Mir3099	chr7	6803587.0	6803670.0	plus	microRNA 3099	6803587	mir-3099, mmu-mir-3099
116811	Zim3	chr7	6955685.0	6976662.0	minus	zinc finger, imprinted 3	6976662	1700128I23Rik
20871	Aurkc	chr7	6995347.0	7003091.0	plus	aurora kinase C	6995347	AIE1, AIK3, ARK-3, IAK3, Stk13
100418400	Pafah1b1-ps2	chr7	7061859.0	7063452.0	minus	platelet-activating factor acetylhydrolase, isoform 1b, beta1 subunit, pseudogene 2	7063452	Lis4, Mdsh4, Pafaha-ps2
628030	Gm6828	chr7	7094417.0	7098095.0	minus	predicted gene 6828	7098095	EG628030
232853	Zfp954	chr7	7114683.0	7121476.0	minus	zinc finger protein 954	7121476	5730403M16Rik, 8030437F07, AA123315
76373	Zfp773	chr7	7130678.0	7136755.0	minus	zinc finger protein 773	7136755	2810409K11Rik
628048	Vmn2r-ps35	chr7	7153726.0	7154523.0	minus	vomeronasal 2, receptor, pseudogene 35	7154523	EG628048
232854	Zfp418	chr7	7171353.0	7183560.0	plus	zinc finger protein 418	7171353	A230102I05Rik
232855	Zfp772	chr7	7202122.0	7209998.0	minus	zinc finger protein 772	7209998	
76229	Vmn2r29	chr7	7212996.0	7278289.0	minus	vomeronasal 2, receptor 29	7278289	6430701C03Rik
100416683	Gm18190	chr7	7265501.0	7266081.0	minus	predicted gene, 18190	7266081	
12727	Clcn4	chr7	7282309.0	7300916.0	minus	chloride channel, voltage-sensitive 4	7300916	clC-4, Clc4-2, Clcn4-2
115486500	Gm45631	chr7	7295180.0	7296675.0	plus		7295180	
100885832	Mir5620	chr7	7298891.0	7298946.0	plus	microRNA 5620	7298891	Gm23572, mir-5620, mmu-mir-5620
22306	Vmn2r30	chr7	7312211.0	7337493.0	minus	vomeronasal 2, receptor 30	7337493	V2r15
100042577	Gm3912	chr7	7359871.0	7374625.0	minus		7374625	
100042591	Vmn2r31	chr7	7383985.0	7399627.0	minus	vomeronasal 2, receptor 31	7399627	
665442	Vmn2r-ps36	chr7	7417670.0	7441299.0	minus	vomeronasal 2, receptor, pseudogene 36	7441299	EG665442
22311	Vmn2r32	chr7	7463969.0	7479973.0	minus	vomeronasal 2, receptor 32	7479973	V2r5
100041883	Gm3563	chr7	7493982.0	7506912.0	minus	predicted gene 3563	7506912	100041883
628117	Gm6842	chr7	7527106.0	7541606.0	minus	predicted gene 6842	7541606	EG628117
624512	Vmn2r33	chr7	7550967.0	7566786.0	minus	vomeronasal 2, receptor 33	7566786	
665470	Gm7648	chr7	7585304.0	7596433.0	minus	predicted gene 7648	7596433	EG665470
665474	Gm7651	chr7	7608667.0	7614974.0	minus	predicted gene 7651	7614974	EG665474
628368	Vmn2r-ps37	chr7	7642141.0	7645359.0	minus	vomeronasal 2, receptor, pseudogene 37	7645359	EG628368
100042636	Vmn2r34	chr7	7671829.0	7689398.0	minus	vomeronasal 2, receptor 34	7689398	
665485	Vmn2r-ps38	chr7	7706673.0	7720190.0	minus	vomeronasal 2, receptor, pseudogene 38	7720190	EG665485
625353	Vmn2r35	chr7	7786151.0	7819867.0	minus	vomeronasal 2, receptor 35	7819867	EG625353
665495	Vmn2r-ps40	chr7	7842898.0	7858604.0	minus	vomeronasal 2, receptor, pseudogene 40	7858604	100041977, EG665495, Gm3603
100042653	Vmn2r36	chr7	7876653.0	7902462.0	minus	vomeronasal 2, receptor 36	7902462	100042724, Gm3991
638170	Gm7230	chr7	7914685.0	7917327.0	minus	predicted gene 7230	7917327	100041967, 638170, Gm3595
100042703	Gm3978	chr7	7948288.0	7961572.0	minus	predicted gene 3978	7961572	100042703
100416693	Gm18200	chr7	7982515.0	7984350.0	minus	predicted gene, 18200	7984350	Gm18203
100042859	Gm4073	chr7	8010339.0	8035143.0	minus		8035143	
100042113	Gm3675	chr7	8035857.0	8055842.0	minus	predicted gene 3675	8055842	100042113
105242405	2810047C21Rik1	chr7	8078320.0	8093054.0	minus		8093054	
100042096	Gm3665	chr7	8102368.0	8112971.0	minus	predicted gene 3665	8112971	100042096
100042848	Vmn2r41	chr7	8137905.0	8161551.0	minus	vomeronasal 2, receptor 41	8161551	
22310	Vmn2r42	chr7	8183265.0	8200320.0	minus	vomeronasal 2, receptor 42	8200320	V2r4
381838	Vmn2r43	chr7	8244348.0	8260599.0	minus	vomeronasal 2, receptor 43	8260599	EC2-V2R, Gm1961
102631555	Gm3654	chr7	8282616.0	8289121.0	minus		8289121	
665571	Vmn2r-ps45	chr7	8304226.0	8325804.0	minus	vomeronasal 2, receptor, pseudogene 45	8325804	EG665571
665577	Gm7696	chr7	8351076.0	8353704.0	minus		8353704	
434113	Vmn2r44	chr7	8367460.0	8383238.0	minus	vomeronasal 2, receptor 44	8383238	EG434113
665582	Vmn2r-ps46	chr7	8399202.0	8422775.0	minus	vomeronasal 2, receptor, pseudogene 46	8422775	EG665582, Gm7699
100042810	Vmn2r45	chr7	8471469.0	8488959.0	minus	vomeronasal 2, receptor 45	8488959	
665598	Vmn2r-ps47	chr7	8506302.0	8519810.0	minus	vomeronasal 2, receptor, pseudogene 47	8519810	EG665598
100042662	Vmn2r-ps49	chr7	8585951.0	8589171.0	minus	vomeronasal 2, receptor, pseudogene 49	8589171	100042803, Gm4040
100041942	Gm3584	chr7	8633549.0	8649266.0	minus		8649266	
100042673	Gm3956	chr7	8672191.0	8693097.0	minus	predicted gene 3956	8693097	100042673
100041949	Gm3585	chr7	8705323.0	8707136.0	minus	predicted gene 3585	8707136	100041949
100042681	Gm3962	chr7	8738846.0	8752118.0	minus	predicted gene 3962	8752118	100042681, 100042790, Gm4033
100416684	Gm18191	chr7	8773330.0	8775165.0	minus	predicted gene, 18191	8775165	Gm18202
665552	Vmn2r-ps44	chr7	8801141.0	8825685.0	minus	vomeronasal 2, receptor, pseudogene 44	8825685	EG665552, Gm7683
102632136	Gm20482	chr7	8854746.0	8863010.0	minus	predicted gene 20482	8863010	
665539	Vmn2r-ps43	chr7	8872180.0	8885651.0	minus	vomeronasal 2, receptor, pseudogene 43	8885651	EG665539
100042781	Vmn2r40	chr7	8907734.0	8931402.0	minus	vomeronasal 2, receptor 40	8931402	
100042039	Vmn2r-ps42	chr7	8953866.0	8970092.0	minus	vomeronasal 2, receptor, pseudogene 42	8970092	
545909	Vmn2r39	chr7	9014750.0	9030682.0	minus	vomeronasal 2, receptor 39	9030682	EG545909
102636026	Zfp419	chr7	9058492.0	9065440.0	minus		9065440	
434110	Vmn2r38	chr7	9074796.0	9097765.0	minus	vomeronasal 2, receptor 38	9097765	
100534303	Gm5583	chr7	9118032.0	9131037.0	minus	predicted gene 5583	9131037	EG434109
100416694	Gm18201	chr7	9143252.0	9145058.0	minus	predicted gene, 18201	9145058	
628128	Vmn2r-ps41	chr7	9176914.0	9180129.0	minus	vomeronasal 2, receptor, pseudogene 41	9180129	EG628128, Gm6845
22305	Vmn2r37	chr7	9205549.0	9223653.0	minus	vomeronasal 2, receptor 37	9223653	V2r14
100042754	Gm4011	chr7	9240903.0	9260423.0	minus	predicted gene 4011	9260423	100042754
100042009	Gm3623	chr7	9326024.0	9347708.0	minus	predicted gene 3623	9347708	100042009
100041998	Gm3616	chr7	9373548.0	9386428.0	minus	predicted gene 3616	9386428	100041998
100504559	Gm20287	chr7	9407313.0	9432927.0	minus	predicted gene, 20287	9432927	
100416692	Gm18199	chr7	9519907.0	9521742.0	minus	predicted gene, 18199	9521742	
100042894	Vmn2r46	chr7	9754636.0	9770571.0	minus	vomeronasal 2, receptor 46	9770571	
72716	Gm45351	chr7	9868864.0	9876967.0	minus	predicted gene 45351	9876967	AA683836, Gm4082
665625	Vmn2r-ps51	chr7	9886278.0	9899743.0	minus	vomeronasal 2, receptor, pseudogene 51	9899743	
100124553	Vmn2r-ps52	chr7	9918255.0	9918875.0	minus	vomeronasal 2, receptor, pseudogene 52	9918875	
625580	Vmn2r48	chr7	9927624.0	9953585.0	minus	vomeronasal 2, receptor 48	9953585	EG625580
100042163	Gm3702	chr7	9965845.0	9971625.0	minus	predicted gene 3702	9971625	100042163
625605	Vmn2r49	chr7	9976245.0	9992139.0	minus	vomeronasal 2, receptor 49	9992139	
434117	Vmn2r50	chr7	10037235.0	10053178.0	minus	vomeronasal 2, receptor 50	10053178	EG434117
628152	Gm6850	chr7	10074733.0	10076577.0	minus	predicted gene 6850	10076577	EG628152
100042921	Vmn2r51	chr7	10087198.0	10105659.0	minus	vomeronasal 2, receptor 51	10105659	
384534	Vmn2r52	chr7	10158652.0	10176286.0	minus	vomeronasal 2, receptor 52	10176286	EG384534
100534300	Gm20679	chr7	10194345.0	10205676.0	minus	predicted gene 20679	10205676	
171264	Vmn1r66	chr7	10273828.0	10275351.0	minus	vomeronasal 1 receptor 66	10275351	S67, V1re11, V1re3
628521	Vmn1r-ps47	chr7	10280813.0	10281737.0	minus	vomeronasal 1 receptor, pseudogene 47	10281737	EG628521, Gm6891
628525	Vmn1r-ps48	chr7	10300488.0	10301379.0	plus	vomeronasal 1 receptor, pseudogene 48	10300488	EG628525, Gm6892
108167473	Gm45401	chr7	10355313.0	10356236.0	minus		10356236	
384752	Nlrp4d	chr7	10364111.0	10388992.0	minus	NLR family, pyrin domain containing 4D	10388992	Nalp-beta, Nalp4d
100042214	Gm3726	chr7	10410671.0	10414800.0	minus		10414800	
171263	Vmn1r67	chr7	10446789.0	10447787.0	plus	vomeronasal 1 receptor 67	10446789	V1re10
102632618	Gm30645	chr7	10469387.0	10471316.0	minus		10471316	
22775	Zik1	chr7	10487224.0	10495381.0	minus	zinc finger protein interacting with K protein 1	10495381	
100416686	Gm18193	chr7	10498013.0	10498755.0	minus	predicted gene, 18193	10498755	
628580	Vmn1r68	chr7	10527210.0	10528169.0	minus	vomeronasal 1 receptor 68	10528169	EG628580, Gm6898
100312496	Vmn1r-ps49	chr7	10549539.0	10550435.0	minus	vomeronasal 1 receptor, pseudogene 49	10550435	
252904	Vmn1r69	chr7	10579756.0	10581487.0	minus	vomeronasal 1 receptor 69	10581487	V1re9
